ANO,CO_MES,CO_PRDT,CO_GEO2,CO_GEO3,kt_true,kt_test,kt_test_lr,experiment_id,oc_true,oc_test,oc_proba
37,11,12,032,999,164.57894897460938,319.8049360527312,315.63294068413813,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
37,12,12,032,999,140.5084228515625,181.132638477439,220.45100402832028,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.7639960317460313
38,01,12,032,999,190.0513458251953,204.2699682044983,-248.54812622070312,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.8843333333333334
38,02,12,032,999,246.32369995117188,167.95962788899743,253.54242706298828,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
38,03,12,032,999,1507.5433349609375,1145.8595623779297,1329.7340728759764,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
38,04,12,032,999,1687.646484375,1242.8847790527343,1452.9640218098957,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9718333333333332
38,05,12,032,999,2052.85302734375,1521.4500207519532,1729.1259826660157,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9359999999999999
38,06,12,032,999,1930.31640625,1421.8309008789063,1563.497560628255,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
38,07,12,032,999,1417.954833984375,1101.6148181152344,1363.5521647135415,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
38,08,12,032,999,1157.466796875,867.429828491211,909.3808939615888,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
38,09,12,032,999,585.2489624023438,604.4338940516881,670.3705342610677,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
38,10,12,032,999,603.34375,490.1924653379652,563.6319208780926,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9786031746031745
38,11,12,032,999,432.9804992675781,294.992764319102,278.35021947224936,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
38,12,12,032,999,497.6419677734375,338.14300655042547,157.65807697384867,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.8812420634920635
39,01,12,032,999,18.975557327270508,149.6739098930359,169.5060591924758,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.8903333333333332
39,02,12,032,999,286.3558349609375,279.8076685460409,271.3839896065848,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
39,03,12,032,999,1029.4456787109375,1413.3245611572265,1550.6068868001303,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
39,04,12,032,999,1560.13671875,1544.9202563476563,1673.047062174479,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
39,05,12,032,999,1921.11669921875,1840.1151104736327,2010.5083546956375,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
39,06,12,032,999,1928.16943359375,1654.1908544921876,1840.7781534830738,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
39,07,12,032,999,1998.3353271484375,1298.958701171875,1466.3134318033858,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
39,08,12,032,999,1457.5404052734375,1053.7276342773437,1036.2697774251305,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
39,09,12,032,999,1182.4140625,600.1710541875931,704.7733317057293,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
39,10,12,032,999,655.3953247070312,488.58594518328476,626.6832600313073,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.932702380952381
39,11,12,032,999,367.94097900390625,313.0703081447056,377.67222632800826,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
39,12,12,032,999,323.1553039550781,431.68911374845965,344.64432325817285,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9092857142857143
40,01,12,032,999,157.51954650878906,62.66959579467773,52.295375420497066,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,0.0,0.029166666666666664
40,02,12,032,999,393.5068359375,304.39511991564433,300.06302670070113,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
40,03,12,032,999,1531.2266845703125,1247.6155096435548,1520.1865214029945,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
40,04,12,032,999,1949.69091796875,1551.2592077636718,1754.6750366210936,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
40,05,12,032,999,2069.182861328125,1875.8180615234376,2099.185656738282,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
40,06,12,032,999,1547.9688720703125,1876.9219396972655,2016.7661539713545,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
40,07,12,032,999,1965.6343994140625,1745.2506579589844,1766.3186279296879,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
40,08,12,032,999,1535.7003173828125,1324.3315557861329,1287.0195190429686,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
40,09,12,032,999,1639.93310546875,983.489173980713,941.4918599446617,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
40,10,12,032,999,1293.5001220703125,555.3132444686889,700.6642467867944,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.7560948773448775
40,11,12,032,999,765.9924926757812,307.9796877615792,400.4660091523201,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
40,12,12,032,999,332.57293701171875,403.645381068275,354.7943566988593,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9493809523809524
41,01,12,032,999,,164.13248111724855,82.31764855335655,afa314fd-07c8-4542-9968-9fbc9fc72ae6,,1.0,0.9568333333333334
41,02,12,032,999,,339.1381185887655,364.034376780192,afa314fd-07c8-4542-9968-9fbc9fc72ae6,,1.0,1.0
